,first_prize,first_prize_size,prize_pool,resrult_bef1,resrult_bef2,resrult_bef3,resrult_bef4,resrult_bef5,resrult_beh1,resrult_beh2,result_day,result_num,second_prize,second_prize_size,total_bet_amount
1697,0,0,"30,602,178",2,11,12,14,19,5,9,2008/9/22,8111,"241,071",13,"49,939,290"
1698,"6,500,000",2,"20,207,159",5,16,25,27,33,4,9,2008/9/20,8110,"135,302",22,"56,718,694"
1699,"6,875,000",1,"21,417,903",1,10,18,28,34,5,8,2008/9/17,8109,"184,402",13,"50,756,930"
1700,"11,000,000",2,"22,086,078",11,16,24,29,32,9,11,2008/9/15,8108,"216,138",16,"52,169,608"
1701,0,0,"21,676,849",1,2,13,15,16,4,9,2008/9/13,8107,"172,182",19,"57,802,825"
1702,0,0,"11,359,693",3,5,21,28,33,2,6,2008/9/10,8106,"85,173",20,"47,541,191"
1703,0,0,"6,446,866",12,21,22,26,35,4,5,2008/9/8,8105,"122,470",17,"45,562,019"
1704,"4,749,240",2,"3,000,000",7,8,10,24,34,8,11,2008/9/6,8104,"388,207",8,"51,349,639"
1705,"7,957,833",1,"3,000,000",2,11,22,30,34,4,9,2008/9/3,8103,"68,630",24,"44,650,816"
1706,"3,376,580",3,"3,000,000",5,25,26,29,35,3,10,2008/9/1,8102,"119,004",21,"45,289,971"
1707,"8,000,000",1,"4,558,447",10,13,23,31,33,4,11,2008/8/30,8101,"78,076",27,"50,054,696"
1708,"6,773,637",2,"3,000,000",12,20,26,29,30,2,6,2008/8/27,8100,"291,959",9,"47,711,626"
1709,0,0,"5,865,795",3,18,23,25,30,6,10,2008/8/25,8099,"134,290",15,"43,869,995"
1710,"4,562,339",2,0,7,10,22,27,33,4,8,2008/8/23,8098,"54,143",35,"49,974,858"
1711,"3,065,486",19,"3,000,000",1,10,31,33,35,3,10,2008/8/20,8097,"3,000",122,"52,553,996"
1712,0,0,"51,083,547",6,7,12,25,28,2,12,2008/8/18,8096,"156,532",19,"50,054,794"
1713,0,0,"40,652,246",3,4,11,21,25,1,7,2008/8/16,8095,"145,704",19,"55,628,578"
1714,"8,000,000",1,"32,166,417",7,12,19,27,34,11,12,2008/8/13,8094,"97,281",25,"49,427,530"
1715,"5,272,727",8,"29,049,234",6,7,10,24,30,5,8,2008/8/11,8093,"3,000",37,"50,479,495"
1716,"8,461,538",2,"84,049,234",3,23,26,32,34,4,9,2008/8/9,8092,"204,524",20,"60,998,837"
1717,0,0,"83,877,838",9,13,19,22,25,4,10,2008/8/6,8091,"53,609",35,"53,330,741"
1718,0,0,"78,173,788",4,11,18,33,34,2,6,2008/8/4,8090,"158,124",18,"52,730,184"
1719,"6,500,000",2,"69,407,390",8,13,24,32,33,3,9,2008/8/2,8089,"70,023",29,"59,467,723"
1720,"5,909,090",6,"73,133,263",7,11,19,27,31,2,3,2008/7/30,8088,"3,000",284,"54,514,985"
1721,0,0,"106,133,263",14,22,32,33,35,1,5,2008/7/28,8087,"139,573",21,"51,247,817"
1722,"11,341,092",1,"97,222,896",1,6,10,22,35,3,7,2008/7/26,8086,"386,572",20,"58,919,410"
1723,"20,561,196",1,"102,222,896",3,7,13,15,19,2,10,2008/7/23,8085,"779,011",11,"53,391,228"
1724,0,0,"107,222,896",2,17,20,22,25,5,11,2008/7/21,8084,"820,484",9,"49,313,526"
1725,0,0,"103,354,895",6,14,15,30,31,3,10,2008/7/19,8083,"72,749",26,"49,954,076"
1726,0,0,"97,447,629",15,19,29,33,35,1,2,2008/7/16,8082,"478,399",6,"44,234,753"
1727,"6,500,000",2,"87,803,100",7,8,20,22,29,4,7,2008/7/14,8081,"202,466",13,"44,696,695"
1728,"6,971,650",3,"89,753,026",6,9,29,31,33,5,11,2008/7/12,8080,"692,784",14,"53,506,763"
1729,0,0,"113,753,026",20,23,26,32,33,5,12,2008/7/9,8079,"856,193",9,"44,591,474"
1730,0,0,"110,267,094",8,17,20,28,31,7,11,2008/7/7,8078,"672,125",9,"39,684,782"
1731,0,0,"107,674,611",1,8,21,33,34,5,7,2008/7/5,8077,"693,790",12,"43,244,940"
1732,"8,413,842",1,"104,255,214",3,5,10,27,34,1,12,2008/7/2,8076,"1,706,921",5,"39,587,591"
1733,0,0,"109,255,214",1,10,13,30,33,6,7,2008/6/30,8075,"991,344",7,"38,824,479"
1734,"8,183,874",1,"106,776,852",10,13,22,31,35,4,12,2008/6/28,8074,"459,528",14,"44,030,350"
1735,0,0,"111,776,852",2,5,6,7,31,8,10,2008/6/25,8073,"1,670,649",4,"39,140,810"
1736,0,0,"109,032,214",10,25,32,33,34,3,9,2008/6/23,8072,"5,000,000",1,"36,970,156"
1737,0,0,"103,904,908",1,5,11,14,25,1,9,2008/6/21,8071,"243,628",11,"40,950,429"
1738,"5,000,000",1,"95,582,570",9,17,18,21,31,1,5,2008/6/18,8070,"127,969",16,"36,677,881"
1739,"5,000,000",1,"94,419,559",5,13,16,29,33,6,8,2008/6/16,8069,"90,215",16,"36,600,634"
1740,"6,008,013",2,"97,468,553",6,9,11,33,34,6,10,2008/6/14,8068,"254,273",18,"42,073,413"
1741,0,0,"107,468,553",3,10,14,15,22,4,7,2008/6/11,8067,"387,249",7,"36,123,416"
1742,0,0,"99,878,464",2,7,21,22,25,4,12,2008/6/9,8066,"940,660",3,"33,980,514"
1743,0,0,"91,976,912",19,22,23,25,32,6,12,2008/6/7,8065,"175,555",13,"38,232,402"
1744,0,0,"84,996,832",14,18,24,27,31,6,7,2008/6/4,8064,"225,082",8,"34,764,938"
1745,"5,000,000",1,"78,442,432",7,11,24,30,35,6,8,2008/6/2,8063,"146,358",11,"33,620,255"
1746,"5,000,000",1,"77,951,044",1,15,27,28,29,3,10,2008/5/31,8062,"139,431",16,"38,155,924"
1747,0,0,"76,470,288",7,10,14,19,32,3,6,2008/5/28,8061,"150,345",12,"34,088,627"
1748,0,0,"70,660,934",3,13,17,23,30,1,11,2008/5/26,8060,"156,597",13,"34,123,914"
1749,0,0,"63,908,438",7,13,21,25,31,8,10,2008/5/24,8059,"26,028",41,"37,223,008"
1750,0,0,"60,745,467",3,9,11,29,33,3,12,2008/5/21,8058,"489,330",5,"34,170,490"
1751,"5,000,000",1,"53,894,837",5,8,9,17,33,5,6,2008/5/19,8057,"103,637",12,"33,585,570"
1752,0,0,"54,542,073",15,19,25,30,31,3,9,2008/5/17,8056,"372,783",6,"38,031,764"
1753,0,0,"47,026,761",2,14,28,30,35,4,12,2008/5/14,8055,"137,185",16,"34,734,846"
1754,"5,000,000",1,"39,728,478",5,14,23,31,35,2,6,2008/5/12,8054,"78,332",24,"35,199,137"
1755,"5,000,000",1,"38,674,943",1,13,21,23,32,3,6,2008/5/10,8053,"175,719",16,"40,590,404"
1756,"5,000,000",2,"38,212,276",3,18,19,30,35,5,9,2008/5/7,8052,"35,066",25,"36,039,732"
1757,0,0,"51,521,999",1,7,9,11,33,3,11,2008/5/5,8051,"641,936",3,"32,455,286"
1758,"5,000,000",1,"43,972,824",1,5,11,26,27,3,7,2008/5/3,8050,"129,148",20,"36,504,694"
1759,0,0,"43,872,638",1,11,14,28,30,3,10,2008/4/30,8049,"248,988",9,"34,534,278"
1760,0,0,"37,179,835",1,13,22,25,27,2,10,2008/4/28,8048,"544,151",5,"35,228,776"
1761,"5,000,000",1,"29,561,718",12,18,22,23,30,6,12,2008/4/26,8047,"59,174",21,"39,085,165"
1762,"5,126,319",11,"30,485,754",11,25,26,27,35,7,8,2008/4/23,8046,"501,069",9,"36,109,020"
1763,0,0,"115,485,754",14,32,33,34,35,2,4,2008/4/21,8045,"493,038",14,"37,051,277"
1764,0,0,"112,703,610",2,21,23,27,32,10,11,2008/4/19,8044,"4,516,480",2,"40,146,906"
1765,0,0,"109,477,552",5,8,10,31,33,2,4,2008/4/16,8043,"1,449,595",5,"36,730,493"
1766,0,0,"106,578,362",5,10,13,32,35,4,5,2008/4/14,8042,"405,892",15,"37,103,662"
1767,0,0,"104,056,030",7,17,21,22,28,5,10,2008/4/12,8041,"619,659",9,"41,082,219"
1768,0,0,"101,533,132",4,8,19,22,29,8,11,2008/4/9,8040,"34,936",31,"34,914,609"
1769,"5,000,000",1,"98,031,078",7,11,15,27,35,4,7,2008/4/7,8039,"417,137",4,"35,615,468"
1770,"5,000,000",1,"96,256,762",12,13,19,32,33,2,10,2008/4/5,8038,"348,426",8,"38,899,465"
1771,"5,000,000",1,"95,866,644",11,20,24,31,35,4,10,2008/4/2,8037,"104,455",17,"35,701,978"
1772,0,0,"98,543,603",9,19,22,30,32,1,10,2008/3/31,8036,"519,236",4,"35,011,394"
1773,"5,821,630",3,"90,983,517",2,12,13,29,30,5,7,2008/3/29,8035,"162,775",37,"40,647,039"
1774,0,0,"105,983,517",6,7,18,34,35,5,10,2008/3/26,8034,"634,156",9,"37,136,042"
1775,0,0,"103,673,374",3,10,21,23,30,1,9,2008/3/24,8033,"2,952,185",1,"35,577,965"
1776,0,0,"95,407,254",3,9,19,27,33,9,10,2008/3/22,8032,"65,714",18,"39,050,107"
1777,"5,000,000",1,"91,543,214",14,20,23,27,28,2,4,2008/3/19,8031,"350,472",7,"36,371,168"
1778,0,0,"89,085,150",3,21,23,26,35,5,8,2008/3/17,8030,"447,175",5,"36,988,855"
1779,0,0,"81,320,000",6,11,18,29,30,4,11,2008/3/15,8029,"25,470",46,"41,196,344"
1780,"5,000,000",1,"77,185,698",3,11,17,19,26,7,12,2008/3/12,8028,"138,162",12,"37,067,292"
1781,"5,000,000",1,"76,382,874",5,17,23,31,32,4,8,2008/3/10,8027,"191,369",12,"36,275,066"
1782,"5,000,000",1,"74,309,856",1,21,22,24,25,8,10,2008/3/8,8026,"265,702",8,"41,359,289"
1783,0,0,"73,679,841",6,10,12,15,28,4,12,2008/3/5,8025,"191,005",12,"36,543,884"
1784,0,0,"66,941,163",8,12,17,20,30,1,2,2008/3/3,8024,"271,283",9,"37,092,316"
1785,"5,030,347",8,"59,190,000",6,26,31,32,34,7,10,2008/3/1,8023,"22,144",30,"42,696,890"
1786,0,0,"102,193,304",9,12,13,25,31,8,10,2008/2/27,8022,"46,426",30,"35,986,578"
1787,0,0,"97,357,541",5,10,13,21,24,4,9,2008/2/25,8021,"195,511",9,"34,998,095"
1788,"5,000,000",2,"90,459,912",4,5,15,17,33,4,8,2008/2/23,8020,"118,181",17,"39,990,807"
1789,"5,000,000",1,"94,437,363",8,24,25,29,31,4,5,2008/2/20,8019,"43,493",22,"35,381,234"
1790,0,0,"96,685,103",3,6,7,11,30,2,3,2008/2/18,8018,"141,304",12,"34,043,634"
1791,"6,125,995",2,"90,270,000",2,14,25,29,32,1,6,2008/2/16,8017,"553,868",13,"38,618,400"
1792,0,0,"103,275,539",8,10,11,17,19,6,9,2008/2/13,8016,"558,842",3,"31,817,578"
1793,"5,527,466",2,"96,703,552",9,18,20,27,33,6,9,2008/2/4,8015,"121,057",22,"37,624,757"
1794,0,0,"106,703,552",4,7,10,28,34,1,6,2008/2/2,8014,"565,603",11,"40,784,587"
1795,0,0,"104,117,935",1,11,19,22,35,5,9,2008/1/30,8013,"169,227",10,"35,195,405"
1796,"6,685,321",1,"98,520,000",2,10,29,32,35,2,3,2008/1/28,8012,"563,450",11,"36,047,488"
1797,0,0,"106,526,651",14,20,22,24,27,7,10,2008/1/26,8011,"502,593",4,"40,209,261"
1798,0,0,"99,208,884",6,23,24,27,29,6,8,2008/1/23,8010,"118,288",16,"36,828,290"
1799,0,0,"92,121,050",4,8,12,24,30,5,8,2008/1/21,8009,"275,263",7,"36,163,472"
1800,0,0,"85,338,560",2,6,8,17,32,8,9,2008/1/19,8008,"110,305",21,"40,965,970"
1801,"5,000,000",1,"77,740,690",3,4,5,12,28,3,12,2008/1/16,8007,"150,110",12,"37,938,717"
1802,"5,362,133",5,"76,436,044",10,12,26,29,34,5,7,2008/1/14,8006,"556,690",9,"38,616,408"
1803,0,0,"104,436,044",18,25,29,31,34,9,10,2008/1/12,8005,"205,174",13,"43,740,608"
1804,"5,394,124",2,"96,278,288",9,22,24,31,33,8,9,2008/1/9,8004,"70,740",30,"39,786,149"
1805,"7,475,629",1,"106,278,288",1,11,13,32,35,2,7,2008/1/7,8003,"403,009",13,"39,677,464"
1806,0,0,"111,278,288",1,12,24,31,32,10,12,2008/1/5,8002,"971,263",10,"44,465,710"
1807,0,0,"107,601,362",1,2,11,34,35,3,10,2008/1/2,8001,"129,903",36,"38,404,594"
1808,0,0,"105,764,152",6,8,16,25,27,8,12,2007/12/31,7093,"120,638",18,"38,317,823"
1809,"6,940,785",1,"98,062,620",6,19,27,28,29,6,10,2007/12/29,7092,"292,161",15,"45,711,827"
1810,"5,236,878",3,"103,062,620",7,12,26,31,32,3,8,2007/12/26,7091,"106,595",20,"40,161,438"
1811,0,0,"121,062,620",4,20,24,31,33,9,12,2007/12/24,7090,"203,444",30,"39,253,192"
1812,"7,952,689",1,"118,403,312",8,13,24,30,34,1,12,2007/12/22,7089,"162,746",34,"45,773,774"
1813,0,0,"123,403,312",17,18,21,23,33,6,10,2007/12/19,7088,"1,870,652",4,"41,692,705"
1814,0,0,"120,730,951",8,18,30,31,33,4,9,2007/12/17,7087,"516,222",11,"38,436,958"
1815,0,0,"118,260,460",14,18,19,26,28,3,9,2007/12/15,7086,"287,168",21,"42,936,245"
1816,0,0,"115,737,483",17,24,28,29,33,2,5,2007/12/12,7085,"318,368",18,"38,030,537"
1817,0,0,"113,486,161",5,11,18,29,34,10,11,2007/12/10,7084,"353,124",18,"37,385,115"
1818,0,0,"110,837,729",1,5,20,21,24,3,4,2007/12/8,7083,"1,739,592",6,"43,353,713"
1819,0,0,"107,110,032",3,5,14,33,34,7,8,2007/12/5,7082,"315,047",14,"38,456,971"
1820,0,0,"105,332,263",6,18,20,22,35,4,9,2007/12/3,7081,"423,726",6,"36,977,555"
1821,"5,000,000",2,"98,213,654",1,15,20,25,27,5,10,2007/12/1,7080,"277,692",9,"42,311,101"
1822,"5,742,238",3,"99,816,226",6,9,25,26,31,2,8,2007/11/28,7079,"301,684",20,"38,742,232"
1823,0,0,"117,816,226",9,12,14,22,23,1,2,2007/11/26,7078,"1,264,680",6,"36,608,460"
1824,"8,009,863",1,"114,835,194",4,6,12,13,24,1,4,2007/11/24,7077,"714,204",10,"42,293,385"
1825,0,0,"119,835,194",2,9,12,15,31,9,10,2007/11/21,7076,"759,246",8,"37,049,025"
1826,0,0,"117,340,528",5,11,20,30,32,7,11,2007/11/19,7075,"699,275",9,"36,219,919"
1827,0,0,"114,793,167",16,17,23,24,31,5,10,2007/11/17,7074,"568,656",11,"41,421,431"
1828,0,0,"112,071,738",4,5,9,12,23,2,11,2007/11/14,7073,"97,253",27,"36,434,943"
1829,0,0,"110,988,051",21,24,26,27,33,1,5,2007/11/12,7072,"1,731,966",5,"35,700,819"
1830,0,0,"107,895,254",10,22,32,33,35,1,7,2007/11/10,7071,"194,834",27,"39,637,374"
1831,0,0,"105,682,492",7,26,29,30,35,3,4,2007/11/7,7070,"560,240",10,"35,334,306"
1832,0,0,"103,561,582",2,13,16,21,35,1,5,2007/11/5,7069,"684,774",8,"35,595,839"
1833,0,0,"101,164,872",4,9,13,14,33,6,10,2007/11/3,7068,"212,979",10,"37,948,445"
1834,"5,839,060",2,"94,843,650",11,18,25,30,31,4,9,2007/10/31,7067,"313,249",12,"34,680,253"
1835,0,0,"104,843,650",4,7,8,19,24,7,12,2007/10/29,7066,"509,328",11,"34,190,203"
1836,0,0,"102,515,288",19,20,24,29,31,9,10,2007/10/27,7065,"502,257",5,"37,756,172"
1837,"5,823,811",2,"94,639,890",2,16,32,33,35,5,10,2007/10/24,7064,"262,121",17,"34,813,657"
1838,0,0,"104,639,890",10,31,33,34,35,7,12,2007/10/22,7063,"735,424",9,"34,984,345"
1839,0,0,"101,960,843",1,4,10,14,29,11,12,2007/10/20,7062,"212,088",10,"38,608,449"
1840,0,0,"95,309,737",2,10,19,28,29,2,9,2007/10/17,7061,"200,342",9,"33,874,726"
1841,"5,446,152",3,"89,251,394",12,13,29,30,31,4,7,2007/10/15,7060,"172,969",20,"34,256,481"
1842,0,0,"107,251,394",4,15,23,31,33,3,9,2007/10/13,7059,"606,432",10,"39,037,604"
1843,0,0,"104,565,766",8,21,25,28,33,2,6,2007/10/10,7058,"183,072",10,"31,181,480"
1844,0,0,"98,824,607",14,16,30,32,35,6,7,2007/10/8,7057,"196,652",9,"29,477,379"
1845,"6,243,174",1,"92,547,455",4,11,17,20,21,5,9,2007/10/6,7056,"1,392,355",4,"33,285,061"
1846,0,0,"100,547,455",10,16,24,31,33,7,10,2007/10/3,7055,"265,478",7,"27,120,226"
1847,"5,000,000",1,"94,452,068",4,10,19,29,34,3,6,2007/10/1,7054,"105,035",15,"28,349,315"
1848,0,0,"97,511,192",11,16,19,21,25,1,10,2007/9/29,7053,"138,299",14,"36,035,758"
1849,0,0,"89,534,085",1,14,29,32,33,5,10,2007/9/26,7052,"121,612",12,"31,152,461"
1850,0,0,"84,426,353",3,7,24,28,35,8,11,2007/9/24,7051,"111,302",13,"30,808,879"
1851,0,0,"79,440,004",13,21,22,30,35,1,11,2007/9/22,7050,"345,663",6,"35,620,417"
1852,0,0,"72,471,427",9,10,15,17,32,4,6,2007/9/19,7049,"195,186",9,"31,269,987"
1853,0,0,"66,569,000",8,25,26,29,35,6,8,2007/9/17,7048,"145,705",10,"31,603,672"
1854,0,0,"61,754,883",1,6,15,19,35,2,9,2007/9/15,7047,"201,712",7,"35,356,622"
1855,0,0,"56,784,691",4,16,18,23,30,1,10,2007/9/12,7046,"285,671",7,"31,184,324"
1856,0,0,"49,745,733",9,16,20,26,35,11,12,2007/9/10,7045,"259,396",9,"31,167,326"
1857,"5,000,000",1,"42,773,163",4,5,7,12,26,1,10,2007/9/8,7044,"209,895",8,"35,873,627"
1858,"5,000,000",2,"43,955,760",4,9,22,24,31,2,6,2007/9/5,7043,"56,327",27,"31,248,714"
1859,0,0,"51,845,697",7,10,22,31,35,5,6,2007/9/3,7042,"199,771",9,"30,246,408"
1860,"5,000,000",4,"45,804,596",3,16,17,22,35,1,8,2007/9/1,7041,"296,541",8,"34,045,332"
1861,"5,000,000",1,"61,663,883",5,21,25,28,35,1,4,2007/8/29,7040,"410,121",5,"28,464,999"
1862,"5,212,668",6,"63,233,173",10,11,20,21,35,7,11,2007/8/27,7039,"793,961",6,"27,648,363"
1863,0,0,"111,233,173",6,21,25,27,32,8,9,2007/8/25,7038,"1,355,883",4,"30,668,940"
1864,0,0,"109,005,650",1,6,7,17,31,11,12,2007/8/22,7037,"777,835",6,"28,032,472"
1865,0,0,"106,672,144",15,18,21,27,34,1,2,2007/8/20,7036,"1,782,650",3,"27,583,299"
1866,0,0,"104,380,164",7,11,16,31,32,1,12,2007/8/18,7035,"665,119",9,"31,899,546"
1867,0,0,"102,099,756",6,8,11,13,22,2,11,2007/8/15,7034,"1,101,499",4,"27,710,963"
1868,"6,465,548",1,"100,290,150",1,5,8,14,22,3,12,2007/8/13,7033,"227,974",15,"27,481,967"
1869,"6,207,337",1,"105,290,150",1,13,21,23,32,4,11,2007/8/11,7032,"2,704,435",2,"30,475,342"
1870,0,0,"113,290,150",3,21,27,31,32,6,8,2007/8/8,7031,"529,188",9,"27,411,586"
1871,0,0,"111,475,790",11,14,27,33,35,2,7,2007/8/6,7030,"1,071,320",4,"26,391,058"
1872,0,0,"109,715,764",15,22,25,29,35,9,11,2007/8/4,7029,"729,169",5,"29,553,865"
1873,0,0,"107,944,923",20,26,30,34,35,3,10,2007/8/1,7028,"622,689",8,"25,755,284"
1874,0,0,"105,765,511",2,3,10,19,27,6,10,2007/7/30,7027,"381,819",10,"25,279,174"
1875,0,0,"103,992,777",5,9,13,33,35,1,8,2007/7/28,7026,"640,854",6,"28,961,885"
1876,0,0,"102,482,191",22,24,26,27,34,2,10,2007/7/25,7025,"2,970,252",2,"25,639,317"
1877,0,0,"100,360,583",6,16,20,25,31,4,9,2007/7/23,7024,"89,160",11,"23,771,974"
1878,"6,276,376",1,"97,314,853",8,10,23,32,34,8,10,2007/7/21,7023,"1,588,379",3,"27,246,875"
1879,0,0,"105,314,853",8,10,12,23,25,3,10,2007/7/18,7022,"609,046",5,"23,189,618"
1880,0,0,"103,966,251",2,4,24,29,33,1,2,2007/7/16,7021,"427,795",3,"22,696,842"
1881,"6,697,736",1,"98,935,374",2,6,11,12,18,5,12,2007/7/14,7020,"540,188",7,"27,639,555"
1882,0,0,"103,935,374",3,6,17,22,23,4,6,2007/7/11,7019,"131,383",10,"22,362,521"
1883,0,0,"99,815,184",3,4,16,23,28,6,9,2007/7/9,7018,"66,104",13,"21,806,412"
1884,"7,167,809",1,"96,964,762",13,14,29,32,34,3,12,2007/7/7,7017,"1,319,535",4,"25,998,850"
1885,0,0,"101,964,762",1,14,19,24,31,3,12,2007/7/4,7016,"672,187",6,"23,123,073"
1886,"6,713,983",1,"100,236,279",2,8,12,13,17,11,12,2007/7/2,7015,"521,647",8,"22,817,212"
1887,0,0,"105,236,279",1,2,7,29,32,6,7,2007/6/30,7014,"816,872",6,"28,218,110"
1888,0,0,"102,960,707",12,17,27,29,34,6,9,2007/6/27,7013,"83,401",12,"19,897,386"
1889,"5,000,000",1,"98,897,389",3,12,15,29,34,7,11,2007/6/25,7012,"183,907",7,"19,740,389"
1890,0,0,"99,674,870",29,32,33,34,35,9,10,2007/6/23,7011,"648,189",3,"23,587,919"
1891,0,0,"94,230,078",6,8,18,29,34,9,11,2007/6/20,7010,"292,239",4,"20,524,711"
1892,0,0,"89,975,065",1,3,9,19,34,9,12,2007/6/18,7009,"190,700",7,"20,385,607"
1893,0,0,"85,596,585",2,8,11,21,23,4,7,2007/6/16,7008,"131,766",8,"23,423,679"
1894,0,0,"82,645,026",14,16,25,26,35,4,9,2007/6/13,7007,"152,469",6,"19,473,159"
1895,"5,000,000",1,"80,083,542",1,16,20,23,28,3,6,2007/6/11,7006,"461,113",3,"18,675,368"
1896,0,0,"84,210,190",1,9,19,20,30,2,11,2007/6/9,7005,"72,293",15,"21,611,411"
1897,0,0,"80,930,948",6,10,16,17,25,2,4,2007/6/6,7004,"26,607",23,"17,651,663"
1898,"5,000,000",1,"78,904,528",3,4,18,23,32,1,6,2007/6/4,7003,"317,521",2,"15,795,691"
1899,"5,000,000",1,"84,592,975",15,22,31,34,35,5,12,2007/6/2,7002,"339,746",3,"16,832,903"
1900,"5,000,000",2,"89,168,335",22,24,29,31,35,4,11,2007/5/30,7001,"136,558",8,"17,086,781"
